Timestamp,EyeLeftDiameter,EyeRightDiameter,AverageLeftAndRight
7.341677,4.287483215332031,4.236481666564941,4.261982440948486
7.351702,0,0,0.0
7.361698,4.333194732666016,4.166775703430176,4.249985218048096
7.371682,0,0,0.0
7.38175,4.325343132019043,3.961745023727417,4.14354407787323
7.391774,0,0,0.0
7.40177,4.22250509262085,0,2.111252546310425
7.411755,0,0,0.0
7.421822,4.005373477935791,0,2.0026867389678955
7.431846,4.011214256286621,0,2.0056071281433105
7.441842,3.9572482109069824,3.995120048522949,3.976184129714966
7.451828,4.053318500518799,0,2.0266592502593994
7.461895,3.9708709716796875,4.009429931640625,3.9901504516601562
7.471919,4.052311420440674,0,2.026155710220337
7.481915,3.966665506362915,0,1.9833327531814575
7.4919,3.931978464126587,0,1.9659892320632935
7.501967,3.900397777557373,3.998720407485962,3.9495590925216675
7.511992,3.9649665355682373,0,1.9824832677841187
7.521987,3.9004364013671875,3.993258476257324,3.946847438812256
7.531972,3.9972901344299316,0,1.9986450672149658
7.54204,3.9069135189056396,3.9853858947753906,3.946149706840515
7.552065,3.965320348739624,0,1.982660174369812
7.56206,3.893502950668335,3.9573376178741455,3.9254202842712402
7.572045,3.934597969055176,0,1.967298984527588
7.582112,3.8805906772613525,3.959199905395508,3.91989529132843
7.592137,3.942518472671509,0,1.9712592363357544
7.602133,3.8742411136627197,3.9599790573120117,3.9171100854873657
7.612118,3.933871269226074,0,1.966935634613037
7.622185,3.8696272373199463,3.963092088699341,3.9163596630096436
7.632209,3.8728713989257812,0,1.9364356994628906
7.642204,3.9267871379852295,0,1.9633935689926147
7.65219,3.925440788269043,0,1.9627203941345215
7.662257,3.937138319015503,4.00254487991333,3.9698415994644165
7.672282,3.9309229850769043,0,1.9654614925384521
7.682277,3.9244601726531982,3.982635736465454,3.953547954559326
7.692262,3.928178310394287,0,1.9640891551971436
7.70233,3.9254040718078613,3.9653210639953613,3.9453625679016113
7.712354,3.9214329719543457,0,1.9607164859771729
7.72235,3.918696880340576,3.9193522930145264,3.9190245866775513
7.732335,3.912611484527588,0,1.956305742263794
7.742403,3.914010524749756,3.8919997215270996,3.9030051231384277
7.752427,3.8843302726745605,0,1.9421651363372803
7.762422,3.8980610370635986,3.8873543739318848,3.8927077054977417
7.772408,3.8662352561950684,0,1.9331176280975342
7.782475,3.8879506587982178,3.8898754119873047,3.8889130353927612
7.792499,3.923701763153076,0,1.961850881576538
7.802495,0,0,0.0
7.81248,4.42733097076416,0,2.21366548538208
7.822547,4.131414413452148,3.2958908081054688,3.7136526107788086
7.832572,0,0,0.0
7.842567,4.230597019195557,3.5210108757019043,3.8758039474487305
7.852553,4.203786373138428,0,2.101893186569214
7.86262,4.259211540222168,3.6660635471343994,3.9626375436782837
7.872644,4.280231952667236,0,2.140115976333618
7.88264,4.2562150955200195,2.9650933742523193,3.6106542348861694
7.892625,4.272050380706787,0,2.1360251903533936
7.902692,4.251446723937988,3.3922791481018066,3.8218629360198975
7.912717,4.25144624710083,0,2.125723123550415
7.922712,4.23757266998291,3.5972392559051514,3.9174059629440308
7.932698,0,0,0.0
7.942765,4.229074954986572,3.7131333351135254,3.971104145050049
7.952789,0,0,0.0
7.962785,4.221855163574219,3.7078051567077637,3.964830160140991
7.972771,0,0,0.0
7.982837,4.212925910949707,3.704671621322632,3.9587987661361694
7.992862,4.12508487701416,3.5331151485443115,3.829100012779236
8.002857,4.171414852142334,3.6391894817352295,3.9053021669387817
8.012842,4.203704357147217,0,2.1018521785736084
8.022911,4.204603672027588,3.6869828701019287,3.9457932710647583
8.032934,4.215832233428955,3.4609439373016357,3.8383880853652954
8.042929,4.216639518737793,3.6170449256896973,3.916842222213745
8.052915,4.219516754150391,0,2.1097583770751953
8.062982,4.227674961090088,3.674550771713257,3.9511128664016724
8.073006,4.2228193283081055,0,2.1114096641540527
8.083002,4.238144874572754,3.703923463821411,3.9710341691970825
8.092988,4.233258247375488,0,2.116629123687744
8.103055,4.24964714050293,3.7117903232574463,3.980718731880188
8.113079,4.245439529418945,0,2.1227197647094727
8.123075,4.280998706817627,3.7405827045440674,4.010790705680847
8.133061,0,0,0.0
8.143127,4.305583953857422,3.75319766998291,4.029390811920166
8.153151,3.504974126815796,0,1.752487063407898
8.163147,4.028466701507568,3.7834959030151367,3.9059813022613525
8.173132,3.399759531021118,0,1.699879765510559
8.1832,3.9840898513793945,3.7824783325195312,3.883284091949463
8.193224,4.162384986877441,0,2.0811924934387207
8.203219,4.258307933807373,3.8223941326141357,4.040351033210754
8.213205,4.269694805145264,0,2.134847402572632
8.223273,4.256335735321045,3.7688848972320557,4.01261031627655
8.233296,4.243226051330566,0,2.121613025665283
8.243292,4.252377510070801,3.774568557739258,4.013473033905029
8.253278,3.4697773456573486,0,1.7348886728286743
8.263345,3.9446215629577637,3.3404829502105713,3.6425522565841675
8.27337,3.321481704711914,0,1.660740852355957
8.283364,0,0,0.0
8.293349,4.053104877471924,0,2.026552438735962
8.303418,4.133995532989502,3.5693814754486084,3.851688504219055
8.313441,4.177844047546387,0,2.0889220237731934
8.323437,4.16978120803833,3.736119270324707,3.9529502391815186
8.333422,0,0,0.0
8.34349,4.180575370788574,3.8033602237701416,3.991967797279358
8.353515,3.441922903060913,0,1.7209614515304565
8.36351,3.903869867324829,3.8263702392578125,3.865120053291321
8.373495,3.2917604446411133,0,1.6458802223205566
8.383562,3.861271858215332,3.8294551372528076,3.84536349773407
8.393586,3.3333077430725098,0,1.6666538715362549
8.403582,3.8618063926696777,3.832702398300171,3.8472543954849243
8.413567,3.995443344116211,0,1.9977216720581055
8.423635,4.111461162567139,3.823140859603882,3.9673010110855103
8.43366,4.130362510681152,0,2.065181255340576
8.443655,4.155856609344482,3.808847188949585,3.9823518991470337
8.453639,3.440439462661743,0,1.7202197313308716
8.463707,3.9135706424713135,3.8340964317321777,3.8738335371017456
8.473732,0,0,0.0
8.483728,4.083555698394775,3.813843011856079,3.9486993551254272
8.493713,3.411492347717285,0,1.7057461738586426
8.50378,3.9052364826202393,3.843690872192383,3.874463677406311
8.513804,3.3478524684906006,0,1.6739262342453003
8.5238,3.8798575401306152,3.8754372596740723,3.8776473999023438
8.533785,3.336146593093872,0,1.668073296546936
8.543852,3.887755870819092,3.907740831375122,3.897748351097107
8.553876,4.136301040649414,0,2.068150520324707
8.563872,4.2017316818237305,3.9390065670013428,4.070369124412537
8.573857,3.463812828063965,0,1.7319064140319824
8.583925,3.9718658924102783,3.9472815990448,3.959573745727539
8.59395,0,0,0.0
8.603945,4.145620822906494,3.9945340156555176,4.070077419281006
8.613931,4.23103666305542,0,2.11551833152771
8.623997,4.268056392669678,3.449491262435913,3.8587738275527954
8.634022,4.2865681648254395,0,2.1432840824127197
8.644017,4.257282733917236,3.225029945373535,3.7411563396453857
8.654003,4.294987201690674,0,2.147493600845337
8.66407,4.265462875366211,3.147744655609131,3.706603765487671
8.674093,4.294206142425537,0,2.1471030712127686
8.68409,4.266330242156982,3.117619514465332,3.6919748783111572
8.694076,0,0,0.0
8.704142,4.253926753997803,3.112764835357666,3.6833457946777344
8.714167,4.297517776489258,0,2.148758888244629
8.724162,4.255077362060547,0,2.1275386810302734
8.734148,4.323371410369873,0,2.1616857051849365
8.744215,4.3034257888793945,3.8015871047973633,4.052506446838379
8.754239,4.3385419845581055,0,2.1692709922790527
8.764234,4.298644542694092,4.015687465667725,4.157166004180908
8.77422,4.33901309967041,0,2.169506549835205
8.784287,4.3200836181640625,4.0658793449401855,4.192981481552124
8.794312,4.34957218170166,0,2.17478609085083
8.804307,4.310398101806641,4.060479640960693,4.185438871383667
8.814293,4.347011566162109,0,2.1735057830810547
8.82436,4.327652931213379,4.151269912719727,4.239461421966553
8.834384,4.365453720092773,0,2.1827268600463867
8.84438,4.425905704498291,0,2.2129528522491455
8.854365,4.411191463470459,0,2.2055957317352295
8.864433,4.426102161407471,3.6102168560028076,4.018159508705139
8.874457,4.388668537139893,0,2.1943342685699463
8.884453,4.412170886993408,3.338695764541626,3.875433325767517
8.894438,0,0,0.0
8.904504,4.423404693603516,3.25665020942688,3.8400274515151978
8.91453,0,0,0.0
8.924524,4.407863140106201,3.788494348526001,4.098178744316101
8.93451,0,0,0.0
8.944577,4.449088096618652,3.9846527576446533,4.216870427131653
8.954602,0,0,0.0
8.964598,4.45097017288208,3.990247964859009,4.220609068870544
8.974582,3.641850233078003,0,1.8209251165390015
8.984649,4.158976078033447,4.076623916625977,4.117799997329712
8.994674,0,0,0.0
9.00467,4.318813800811768,4.099265098571777,4.2090394496917725
9.014655,0,0,0.0
9.024722,4.3677473068237305,0,2.1838736534118652
9.034747,0,0,0.0
9.044742,4.4076151847839355,0,2.2038075923919678
9.054728,0,0,0.0
9.064795,4.409980297088623,3.497560739517212,3.9537705183029175
9.074819,0,0,0.0
9.084815,4.402359485626221,3.9373562335968018,4.169857859611511
9.0948,0,0,0.0
9.104868,4.393337726593018,4.095875263214111,4.2446064949035645
9.114892,3.7277510166168213,0,1.8638755083084106
9.124887,4.188934803009033,4.076544761657715,4.132739782333374
9.134873,0,0,0.0
9.14494,4.3518829345703125,4.066230297088623,4.209056615829468
9.154965,0,0,0.0
9.16496,4.416357517242432,4.071238040924072,4.243797779083252
9.174945,0,0,0.0
9.185013,4.43879508972168,4.06231689453125,4.250555992126465
9.195037,0,0,0.0
9.205032,4.449079513549805,4.14937686920166,4.299228191375732
9.215018,0,0,0.0
9.225085,4.44746208190918,4.158555507659912,4.303008794784546
9.235109,0,0,0.0
9.245104,4.447510719299316,4.088507175445557,4.2680089473724365
9.25509,0,0,0.0
9.265158,4.446037292480469,4.0463738441467285,4.246205568313599
9.275182,0,0,0.0
9.285178,4.446478843688965,4.048054218292236,4.247266530990601
9.295163,0,0,0.0
9.30523,4.445179462432861,4.011856555938721,4.228518009185791
9.315254,0,0,0.0
9.325249,4.4593586921691895,4.010815620422363,4.235087156295776
9.335235,0,0,0.0
9.345303,4.461057662963867,4.092805862426758,4.2769317626953125
9.355327,0,0,0.0
9.365323,4.446391582489014,4.118579864501953,4.282485723495483
9.375307,0,0,0.0
9.385375,4.435783863067627,4.1397504806518555,4.287767171859741
9.395399,0,4.1217570304870605,2.0608785152435303
9.405394,4.426847457885742,4.090199947357178,4.25852370262146
9.415381,0,0,0.0
9.425447,4.4103007316589355,4.092463493347168,4.251382112503052
9.435472,0,0,0.0
9.445467,4.402564525604248,4.099925518035889,4.251245021820068
9.455452,0,3.7542665004730225,1.8771332502365112
9.46552,4.402544021606445,3.9600415229797363,4.181292772293091
9.475543,4.290103435516357,3.8090455532073975,4.049574494361877
9.485541,0,0,0.0
9.495526,4.26938009262085,3.7811532020568848,4.025266647338867
9.505592,0,0,0.0
9.515617,4.283694267272949,0,2.1418471336364746
9.525612,4.364253997802734,4.018399715423584,4.191326856613159
9.535597,4.28939962387085,0,2.144699811935425
9.545666,4.359250545501709,4.046396255493164,4.2028234004974365
9.555689,0,0,0.0
9.565685,4.3852434158325195,4.05956506729126,4.22240424156189
9.57567,0,4.487597942352295,2.2437989711761475
9.585738,4.36140251159668,4.2378644943237305,4.299633502960205
9.595762,0,0,0.0
9.605757,4.345158100128174,4.1421051025390625,4.243631601333618
9.615743,4.328290939331055,4.119493007659912,4.223891973495483
9.625809,4.314429759979248,4.098448753356934,4.206439256668091
9.635834,4.342325210571289,0,2.1711626052856445
9.64583,4.321457386016846,4.097489356994629,4.209473371505737
9.655815,4.292366027832031,3.6636335849761963,3.9779998064041138
9.665882,4.3057074546813965,3.925504684448242,4.115606069564819
9.675906,4.292708396911621,0,2.1463541984558105
9.685903,4.298646926879883,4.008715629577637,4.15368127822876
9.695888,0,0,0.0
9.705955,4.305232048034668,4.0391340255737305,4.172183036804199
9.715979,0,0,0.0
9.725975,4.308872222900391,4.034069061279297,4.171470642089844
9.735959,3.535210609436035,0,1.7676053047180176
9.746027,4.010780334472656,4.010802745819092,4.010791540145874
9.756051,0,4.034882068634033,2.0174410343170166
9.766046,4.135928153991699,0,2.0679640769958496
9.776033,0,0,0.0
9.7861,0,0,0.0
9.796124,0,0,0.0
9.806119,0,0,0.0
9.816104,0,0,0.0
9.826172,0,0,0.0
9.836196,0,0,0.0
9.846192,0,0,0.0
9.856178,0,0,0.0
9.866245,4.29479455947876,0,2.14739727973938
9.876268,3.4881067276000977,0,1.7440533638000488
9.886265,3.993652820587158,0,1.996826410293579
9.89625,4.245400428771973,0,2.1227002143859863
9.906317,4.283372402191162,0,2.141686201095581
9.916342,3.446552276611328,4.027653217315674,3.737102746963501
9.926337,3.9345757961273193,4.174406051635742,4.054490923881531
9.936322,0,0,0.0
9.94639,4.147788047790527,3.3127593994140625,3.730273723602295
9.956414,4.166748046875,0,2.0833740234375
9.96641,4.224387168884277,3.8797147274017334,4.052050948143005
9.976395,4.232680797576904,0,2.116340398788452
9.986462,4.252693176269531,0,2.1263465881347656
9.996487,4.226059436798096,4.094730854034424,4.16039514541626
10.006482,4.240243434906006,4.012712478637695,4.126477956771851
10.016468,4.224870204925537,4.152621746063232,4.188745975494385
10.026535,4.265693664550781,4.05135440826416,4.158524036407471
10.03656,0,0,0.0
10.046555,4.282617568969727,0,2.1413087844848633
10.05654,0,4.157769680023193,2.0788848400115967
10.066607,4.2887492179870605,0,2.1443746089935303
10.076632,4.167466163635254,0,2.083733081817627
10.086628,4.230195045471191,4.227855205535889,4.22902512550354
10.096613,0,4.214578151702881,2.1072890758514404
10.10668,4.2647480964660645,4.171379089355469,4.218063592910767
10.116705,0,4.164834499359131,2.0824172496795654
10.1267,4.2733964920043945,0,2.1366982460021973
10.136686,0,4.166013240814209,2.0830066204071045
10.146752,4.285436153411865,0,2.1427180767059326
10.156776,4.193335056304932,0,2.096667528152466
10.166772,4.21989631652832,4.05595064163208,4.1379234790802
10.176758,4.188027381896973,0,2.0940136909484863
10.186825,4.27386999130249,3.9989311695098877,4.136400580406189
10.19685,4.219460487365723,3.841665506362915,4.030562996864319
10.206845,4.267038822174072,3.927429676055908,4.09723424911499
10.21683,0,3.8991622924804688,1.9495811462402344
10.226897,4.294873237609863,4.028651714324951,4.161762475967407
10.236922,4.270606994628906,3.947824478149414,4.10921573638916
10.246917,4.301194190979004,4.2394914627075195,4.270342826843262
10.256903,0,4.0758867263793945,2.0379433631896973
10.266969,4.324886798858643,4.239212512969971,4.282049655914307
10.276995,4.269522666931152,4.065096855163574,4.167309761047363
10.28699,4.343254566192627,4.174258708953857,4.258756637573242
10.296975,0,4.044557571411133,2.0222787857055664
10.307042,4.380865573883057,4.394967079162598,4.387916326522827
10.317067,4.300888538360596,0,2.150444269180298
10.327063,4.363638877868652,4.43907356262207,4.401356220245361
10.337048,4.296262264251709,4.154047966003418,4.2251551151275635
10.347114,4.366775035858154,4.273317813873291,4.320046424865723
10.357139,4.305790901184082,4.089624881744385,4.197707891464233
10.367135,4.379833698272705,4.218295097351074,4.29906439781189
10.37712,0,4.1057891845703125,2.0528945922851562
10.387187,4.418604850769043,4.260402202606201,4.339503526687622
10.397212,4.338649272918701,4.128332614898682,4.233490943908691
10.407207,4.404282569885254,4.076173305511475,4.240227937698364
10.417193,4.35990571975708,4.071864604949951,4.215885162353516
10.42726,4.4257612228393555,4.0959649085998535,4.2608630657196045
10.437284,4.380804538726807,4.150975227355957,4.265889883041382
10.44728,4.4431891441345215,4.134035587310791,4.288612365722656
10.457265,4.445332050323486,4.155202388763428,4.300267219543457
10.467332,4.47459077835083,4.133252143859863,4.303921461105347
10.477357,4.44668436050415,4.173835277557373,4.310259819030762
10.487353,4.476782321929932,4.116434574127197,4.2966084480285645
10.497338,4.4559326171875,4.0265069007873535,4.241219758987427
10.507404,4.48918342590332,4.074489593505859,4.28183650970459
10.517429,4.458898544311523,4.020911693572998,4.239905118942261
10.527425,4.486149787902832,4.062765598297119,4.274457693099976
10.53741,4.455634117126465,4.024433612823486,4.240033864974976
10.547478,4.458592891693115,4.039638042449951,4.249115467071533
10.557502,3.7617034912109375,4.026771068572998,3.8942372798919678
10.567497,4.197958946228027,4.0941596031188965,4.146059274673462
10.577483,4.330751419067383,4.191118240356445,4.260934829711914
10.58755,4.418539047241211,4.234072685241699,4.326305866241455
10.597574,4.382910251617432,0,2.191455125808716
10.60757,4.435333728790283,4.028703689575195,4.232018709182739
10.617555,4.364318370819092,4.1061811447143555,4.235249757766724
10.627623,4.434249401092529,4.0404462814331055,4.237347841262817
10.637647,4.390997409820557,4.1820292472839355,4.286513328552246
10.647642,4.439804553985596,4.098673343658447,4.2692389488220215
10.657628,3.739637613296509,4.1808271408081055,3.960232377052307
10.667695,4.185544490814209,4.130141258239746,4.1578428745269775
10.67772,0,4.195590496063232,2.097795248031616
10.687715,4.355271816253662,4.124791622161865,4.240031719207764
10.6977,0,4.201854705810547,2.1009273529052734
10.707767,4.4239091873168945,4.141498565673828,4.282703876495361
10.717791,0,4.224308490753174,2.112154245376587
10.727787,4.43414306640625,4.16650390625,4.300323486328125
10.737773,0,4.219921588897705,2.1099607944488525
10.74784,4.441004753112793,4.165965557098389,4.303485155105591
10.757865,0,4.240570068359375,2.1202850341796875
10.76786,4.440385341644287,4.160091400146484,4.300238370895386
10.777845,0,4.2424235343933105,2.1212117671966553
10.787911,4.436375617980957,4.163727760314941,4.300051689147949
10.797937,0,4.238568305969238,2.119284152984619
10.807933,4.429445266723633,4.0831298828125,4.256287574768066
10.817918,3.9897091388702393,4.135737895965576,4.062723517417908
10.827986,4.2701921463012695,4.132935047149658,4.201563596725464
10.838009,4.34602165222168,4.156252384185791,4.251137018203735
10.848005,4.404691219329834,4.09070348739624,4.247697353363037
10.85799,0,4.152376651763916,2.076188325881958
10.868057,4.056174278259277,0,2.0280871391296387
10.878082,0,0,0.0
10.888077,0,0,0.0
10.898062,0,0,0.0
10.908129,0,0,0.0
10.918154,0,0,0.0
10.92815,0,0,0.0
10.938135,0,0,0.0
10.948202,0,0,0.0
10.958227,0,0,0.0
10.968223,4.244292259216309,0,2.1221461296081543
10.978207,0,0,0.0
10.988275,4.308926105499268,0,2.154463052749634
10.998299,0,0,0.0
11.008294,4.363248825073242,4.3900604248046875,4.376654624938965
11.018281,4.616938591003418,0,2.308469295501709
11.028347,4.49373722076416,0,2.24686861038208
11.038372,0,0,0.0
11.048367,4.441842555999756,5.0164475440979,4.729145050048828
11.058352,0,4.332019805908203,2.1660099029541016
11.06842,0,3.855285406112671,1.9276427030563354
11.078444,4.335876941680908,3.8672895431518555,4.101583242416382
11.08844,3.753110885620117,0,1.8765554428100586
11.098426,4.110751152038574,0,2.055375576019287
11.108492,4.29752779006958,3.946951150894165,4.122239470481873
11.118517,4.344885349273682,3.9784135818481445,4.161649465560913
11.128512,4.399683952331543,4.03414249420166,4.216913223266602
11.138498,4.380542755126953,4.097729206085205,4.239135980606079
11.148565,4.41183614730835,4.077030181884766,4.244433164596558
11.158589,4.360667705535889,3.953627824783325,4.157147765159607
11.168585,4.396256923675537,5.355355739593506,4.8758063316345215
11.178571,4.371306896209717,4.531429290771484,4.451368093490601
11.188638,4.387826919555664,4.215279579162598,4.301553249359131
11.198662,4.601227283477783,0,2.3006136417388916
11.208657,4.452494144439697,4.421735763549805,4.437114953994751
11.218643,4.472787380218506,4.254405498504639,4.363596439361572
11.228709,4.3725738525390625,4.561498165130615,4.467036008834839
11.238734,4.435229301452637,0,2.2176146507263184
11.24873,4.321328163146973,0,2.1606640815734863
11.258715,4.368366241455078,4.281453609466553,4.324909925460815
11.268782,4.252676010131836,4.495151519775391,4.373913764953613
11.278806,4.349069595336914,4.256261348724365,4.30266547203064
11.288802,4.09781551361084,0,2.04890775680542
11.298787,0,5.237013339996338,2.618506669998169
11.308855,3.778507709503174,0,1.889253854751587
11.31888,3.668870210647583,0,1.8344351053237915
11.328875,3.6127233505249023,4.5287065505981445,4.070714950561523
11.338861,0,4.016487121582031,2.0082435607910156
11.348928,3.6335794925689697,3.872490167617798,3.753034830093384
11.358951,0,3.751580238342285,1.8757901191711426
11.368947,3.598200559616089,3.8500747680664062,3.7241376638412476
11.378932,0,3.735496997833252,1.867748498916626
11.388999,3.5692684650421143,3.822406768798828,3.695837616920471
11.399025,0,3.6908366680145264,1.8454183340072632
11.40902,3.549675941467285,3.7779667377471924,3.6638213396072388
11.419005,3.5923733711242676,0,1.7961866855621338
11.429072,3.533364772796631,3.7671492099761963,3.6502569913864136
11.439097,3.483747720718384,3.5966796875,3.540213704109192
11.449092,3.494061231613159,3.6539480686187744,3.574004650115967
11.459078,0,0,0.0
11.469144,3.484470844268799,3.7263636589050293,3.605417251586914
11.479169,0,3.5993223190307617,1.7996611595153809
11.489165,3.480182647705078,3.5798282623291016,3.53000545501709
11.49915,3.39013671875,0,1.695068359375
11.509218,3.3929615020751953,3.4649500846862793,3.4289557933807373
11.519242,3.3630666732788086,3.3847014904022217,3.373884081840515
11.529237,3.367539405822754,3.3961875438690186,3.3818634748458862
11.539222,0,3.4123952388763428,1.7061976194381714
11.54929,3.361032724380493,0,1.6805163621902466
11.559314,0,3.402359962463379,1.7011799812316895
11.56931,3.3407557010650635,3.4170548915863037,3.3789052963256836
11.579296,3.1789562702178955,3.3888425827026367,3.283899426460266
11.589362,3.247114419937134,0,1.623557209968567
11.599386,3.155266046524048,3.363600254058838,3.259433150291443
11.609383,3.239971399307251,0,1.6199856996536255
11.619368,0,0,0.0
11.629435,3.255793571472168,0,1.627896785736084
11.63946,0,3.332490921020508,1.666245460510254
11.649455,3.2446322441101074,0,1.6223161220550537
11.65944,3.152160882949829,0,1.5760804414749146
11.669507,3.190106153488159,0,1.5950530767440796
11.679532,0,3.2868926525115967,1.6434463262557983
11.689527,3.1914196014404297,0,1.5957098007202148
11.699512,0,0,0.0
11.70958,3.1793344020843506,0,1.5896672010421753
11.719604,0,3.236962080001831,1.6184810400009155
11.7296,3.159536838531494,3.2307801246643066,3.1951584815979004
11.739585,0,3.2212586402893066,1.6106293201446533
11.749652,3.153266429901123,3.2246930599212646,3.188979744911194
11.759678,3.063753843307495,3.196181535720825,3.12996768951416
11.769672,3.118769884109497,3.1860225200653076,3.1523962020874023
11.779657,0,3.191406726837158,1.595703363418579
11.789724,3.118495225906372,3.1823179721832275,3.1504065990448
11.799749,3.0744354724884033,3.2097525596618652,3.1420940160751343
11.809744,3.121114492416382,3.190758228302002,3.155936360359192
11.819731,3.0739572048187256,0,1.5369786024093628
11.829797,3.1135499477386475,3.1223344802856445,3.117942214012146
11.839822,0,3.1976382732391357,1.5988191366195679
11.849818,3.129253387451172,3.1315131187438965,3.130383253097534
11.859802,0,0,0.0
11.869869,0,3.1033966541290283,1.5516983270645142
11.879894,0,0,0.0
11.88989,0,3.089717388153076,1.544858694076538
11.899876,0,0,0.0
11.909942,0,3.085458517074585,1.5427292585372925
11.919967,0,0,0.0
11.929962,0,2.9993886947631836,1.4996943473815918
11.939947,3.064929485321045,0,1.5324647426605225
11.950014,0,3.010246753692627,1.5051233768463135
11.960039,0,0,0.0
11.970035,0,3.0119333267211914,1.5059666633605957
11.98002,0,0,0.0
11.990088,0,2.9934353828430176,1.4967176914215088
12.000112,0,0,0.0
12.010107,3.09232759475708,3.0664892196655273,3.0794084072113037
12.020092,0,3.2157721519470215,1.6078860759735107
12.030159,0,0,0.0
12.040184,0,0,0.0
12.050179,0,0,0.0
12.060165,0,0,0.0
12.070232,0,0,0.0
12.080256,0,0,0.0
12.090252,0,0,0.0
12.100237,0,0,0.0
12.110305,0,0,0.0
12.12033,0,3.0951316356658936,1.5475658178329468
12.130325,0,0,0.0
12.14031,0,0,0.0
12.150377,0,0,0.0
12.160402,0,4.977626323699951,2.4888131618499756
12.170397,0,0,0.0
12.180383,0,0,0.0
12.19045,0,0,0.0
12.200475,0,0,0.0
12.21047,0,0,0.0
12.220455,0,0,0.0
12.230523,0,0,0.0
12.240546,0,0,0.0
12.250542,0,0,0.0
12.260528,0,0,0.0
12.270595,0,0,0.0
12.280619,0,0,0.0
12.290616,0,0,0.0
12.3006,0,0,0.0
12.310667,2.9613144397735596,0,1.4806572198867798
12.320692,0,0,0.0
12.330687,2.975667953491211,0,1.4878339767456055
12.340673,0,0,0.0
12.350739,0,0,0.0
12.360764,0,0,0.0
12.37076,0,0,0.0
12.380745,0,3.7473366260528564,1.8736683130264282
12.390813,0,0,0.0
12.400837,0,3.320452928543091,1.6602264642715454
12.410832,0,0,0.0
12.420818,0,0,0.0
12.430885,2.9600625038146973,0,1.4800312519073486
12.440909,0,3.163550615310669,1.5817753076553345
12.450905,3.060791015625,0,1.5303955078125
12.46089,0,0,0.0
12.470957,3.1039984226226807,0,1.5519992113113403
12.480982,0,0,0.0
12.490977,3.1270627975463867,0,1.5635313987731934
12.500962,0,0,0.0
12.51103,0,0,0.0
12.521054,0,0,0.0
12.53105,3.431867837905884,0,1.715933918952942
12.541035,0,0,0.0
12.551102,0,0,0.0
12.561127,0,0,0.0
12.571122,0,0,0.0
12.581108,0,0,0.0
12.591174,0,0,0.0
12.601199,0,0,0.0
12.611195,0,0,0.0
12.62118,0,0,0.0
12.631248,0,0,0.0
12.641272,0,0,0.0
12.651267,0,0,0.0
12.661253,0,0,0.0
12.67132,0,0,0.0
12.681344,0,3.110417366027832,1.555208683013916
12.69134,0,0,0.0
12.701325,0,0,0.0
12.711392,0,0,0.0
12.721417,0,0,0.0
12.731412,3.276951789855957,0,1.6384758949279785
12.741398,0,0,0.0
12.751465,0,0,0.0
12.761489,0,0,0.0
12.771485,0,0,0.0
12.78147,0,0,0.0
12.791537,3.2858448028564453,0,1.6429224014282227
12.801562,0,0,0.0
12.811558,3.2607226371765137,0,1.6303613185882568
12.821543,0,0,0.0
12.831609,0,0,0.0
12.841634,0,0,0.0
12.85163,3.2659106254577637,0,1.6329553127288818
12.861615,0,0,0.0
12.871682,0,0,0.0
12.881706,0,0,0.0
12.891703,0,0,0.0
12.901688,0,3.2246456146240234,1.6123228073120117
12.911755,0,0,0.0
12.921779,0,0,0.0
12.931775,0,0,0.0
12.94176,0,0,0.0
12.951827,0,0,0.0
12.961852,0,0,0.0
12.971847,0,0,0.0
12.981832,0,3.2011919021606445,1.6005959510803223
12.9919,0,0,0.0
13.001924,0,3.3096680641174316,1.6548340320587158
13.01192,0,0,0.0
13.021905,0,0,0.0
13.031972,3.307337522506714,0,1.653668761253357
13.041997,0,0,0.0
13.051992,3.2999868392944336,0,1.6499934196472168
13.061978,0,0,0.0
13.072044,0,0,0.0
13.08207,0,0,0.0
13.092065,3.281067132949829,0,1.6405335664749146
13.10205,0,0,0.0
13.112117,0,0,0.0
13.122142,0,0,0.0
13.132137,3.2838847637176514,0,1.6419423818588257
13.142122,0,0,0.0
13.15219,0,0,0.0
13.162215,0,0,0.0
13.17221,3.278022527694702,0,1.639011263847351
13.182195,0,0,0.0
13.192263,0,0,0.0
13.202287,0,0,0.0
13.212283,3.2764406204223633,0,1.6382203102111816
13.222267,0,0,0.0
13.232335,3.275999069213867,0,1.6379995346069336
13.242359,0,0,0.0
13.252355,3.279735803604126,0,1.639867901802063
13.26234,0,0,0.0
13.272407,0,0,0.0
13.282431,0,0,0.0
13.292427,3.2800564765930176,0,1.6400282382965088
13.302412,0,0,0.0
13.312479,0,0,0.0
13.322505,0,0,0.0
13.3325,3.2789387702941895,0,1.6394693851470947
13.342485,0,0,0.0
13.352553,0,0,0.0
13.362577,0,0,0.0
13.372572,0,0,0.0
13.382558,0,0,0.0
13.392625,0,0,0.0
13.402649,0,0,0.0
13.412644,3.3063597679138184,0,1.6531798839569092
13.422631,0,0,0.0
13.432697,3.3197314739227295,0,1.6598657369613647
13.442722,0,0,0.0
13.452717,3.3250818252563477,0,1.6625409126281738
13.462703,0,0,0.0
13.47277,3.3255984783172607,0,1.6627992391586304
13.482794,0,0,0.0
